"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-03-2025","10-03-2025","PUBLIC INTEREST RELATED","TRANSMITTAL MEMO-NEW APP","",".pdf","193.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116654.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-03-2025","10-03-2025","PUBLIC INTEREST RELATED","STATE LANDS TITLE CHECK","",".pdf","95.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116660.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-03-2025","10-03-2025","PUBLIC INTEREST RELATED","NOTICE OF APPLICATION PUBLICATION LETTER","",".pdf","313.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116659.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-02-2025","10-02-2025","PERMIT APPLICATION RELATED","ERP MODIFICATION APPLICATION","",".zip","99.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116640.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-22-2025","09-22-2025","MEETING RELATED","MEETING TO DISCUSS WARNING LETTER","",".pdf","204.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116593.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-09-2025","09-09-2025","WARNING LETTER","WL PROOF OF DELIVERY","0173508003EI",".pdf","83.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116498.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-04-2025","09-04-2025","REQUEST FOR ADDITIONAL INFORMATION","DRAFT RAI #2 FOR DRAFT ERP APPLICATION","",".pdf","438.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116459.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-27-2025","08-27-2025","WARNING LETTER","WARNING LETTER","0173508003EI",".pdf","373.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116428.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-11-2025","08-11-2025","PERMIT APPLICATION RELATED","SECOND DRAFT ERP APPLICATION","",".zip","106.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.116427.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-24-2025","06-24-2025","INSPECTION RELATED","JUNE 10, 2025 SITE INSPECTION REPORT","0173508003EI",".pdf","3.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.115747.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-23-2025","06-23-2025","WATER QUALITY RELATED","UPDATED UPLAND WELL BASELINE REPORT","0173508003EI",".pdf","10.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.115713.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-20-2025","06-20-2025","MEETING RELATED","6/20/25 MEETING TO DISCUSS NEW PROPOSAL","0173508003EI",".pdf","199.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.115746.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-18-2025","06-18-2025","MONITOR WELL RELATED","UPLAND WELL BASELINE","0173508003EI",".pdf","10.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.115645.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-01-2025","04-01-2025","MONITORING PLANS AND REPORTS RELATED","2024 ANNUAL REPORT","0173508004SFI",".pdf","64.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114875.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-01-2025","04-01-2025","ANNUAL REPORT RELATED","2024 ANNUAL REPORT","0173508004SFI",".zip","194.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114877.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-31-2025","03-31-2025","MEETING RELATED","MEETING TO DISCUSS DRAFT RAI#1","",".pdf","207.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114879.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-03-2025","03-03-2025","REQUEST FOR ADDITIONAL INFORMATION","DRAFT RAI #1 FOR DRAFT ERP APPLICATION","0173508003EI",".pdf","1.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114640.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-25-2025","02-25-2025","REVIEW COMMENTS","EHG MEMO FOR DRAFT RAI#1","",".pdf","415.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114551.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-31-2025","01-31-2025","PERMIT APPLICATION RELATED","DRAFT ERP APPLICATION","",".pdf","20.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114382.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-13-2025","01-13-2025","REQUEST FOR ADDITIONAL INFORMATION","AVOIDED WETLAND BASELINE RAI","0173508003EI",".pdf","327.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114276.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","12-13-2024","12-13-2024","MONITORING PLANS AND REPORTS RELATED","AVOIDED WETLAND BASELINE","0173508003EI",".pdf","49.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.114277.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-07-2024","10-07-2024","NONCOMPLIANCE RELATED","CAO LETTER","0173508003EI",".pdf","4.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.113485.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-23-2024","08-23-2024","ANNUAL REPORT RELATED","MEMO AND DEEMED COMPLETE LETTER FOR 2023 ANNUAL REPORT","0173508003EI",".pdf","346.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.113116.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-09-2024","08-09-2024","INCOMING CORRESPONDENCE","RESPONSE TO 2024 INSPECTION REPORT","0173508003EI",".pdf","710.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.112877.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-10-2024","07-10-2024","INSPECTION RELATED","JUNE 14, 2024 SITE INSPECTION REPORT","0173508003EI",".pdf","3.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.112558.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-25-2024","04-25-2024","ANNUAL REPORT RELATED","2023 ANNUAL REPORT RAI#1","0173508003EI",".pdf","342.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.111864.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-19-2024","04-19-2024","MONITOR WELL RELATED","WELL COMPLETION REPORT MW H","0173508003EI",".pdf","1.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.111801.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-19-2024","04-19-2024","MONITOR WELL RELATED","WELL COMPLETION REPORT MW G","0173508003EI",".pdf","1.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.111800.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-19-2024","04-19-2024","MONITOR WELL RELATED","WELL COMPLETION REPORT MW F","0173508003EI",".pdf","1.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.111799.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-02-2024","04-02-2024","ANNUAL REPORT RELATED","2023 ANNUAL REPORT ATTACHMENTS","0173508003EI",".zip","144.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.111580.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-02-2024","04-02-2024","ANNUAL REPORT RELATED","2023 ANNUAL REPORT","0173508003EI",".pdf","60.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.111579.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-11-2024","03-11-2024","MONITORING PLANS AND REPORTS RELATED","UPLAND WELL BASELINE","0173508003EI",".pdf","2.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.111512.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-07-2024","02-07-2024","TIME EXTENSION","60-DAY TIME EXTENSION TO INSTALL WELLS","0173508003EI",".pdf","819.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.110814.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-16-2024","01-16-2024","PLAN RELATED","FINAL CRP","0173508005LS",".pdf","14.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.110564.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-03-2024","01-03-2024","PLAN RELATED","RESPONSE TO RAI#2","0173508005LS",".pdf","7.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.110418.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","11-29-2023","11-29-2023","PROGRAMS RELATED","FWC CARP REMOVAL PERMIT FOR OFFSITE MITIGATION","0173508003EI",".pdf","213.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.110303.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-16-2023","10-16-2023","REQUEST FOR ADDITIONAL INFORMATION","RAI #2 FOR CRP","0173508005LS",".pdf","345.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.109653.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-11-2023","10-11-2023","COMPLETENESS REVIEW RELATED","TECHNICAL STAFF REPORT ERP AND ST404","0173508003EI","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.100555.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-29-2023","09-29-2023","PLAN RELATED","RESPONSE TO RAI#1 FOR CRP","0173508005LS",".pdf","29.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.109602.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-09-2023","08-09-2023","INCOMING CORRESPONDENCE","THIRD SILT FENCE UPDATE FROM INSPECTION-SUFFICIENT","0173508003EI",".pdf","4.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108924.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-08-2023","08-08-2023","PLANS","OFFSITE MITIGATION DEWATERING PLANS - EXTENSION NEEDED EMAILS","0173508003EI",".pdf","241.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108888.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-04-2023","08-04-2023","INCOMING CORRESPONDENCE","SECOND SILT FENCE UPDATE FROM INSPECTION-INSUFFICIENT","0173508003EI",".pdf","2.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108923.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-04-2023","08-04-2023","ANNUAL REPORT RELATED","2022 ANNUAL REPORT DEEMED COMPLETE","0173508003EI",".pdf","353.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108848.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-03-2023","08-03-2023","TIME EXTENSION","60 DAY TIME EXTENSION FOR RESPONSE TO CRP RAI#1","0173508005LS",".pdf","773.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108835.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-28-2023","07-28-2023","ANNUAL REPORT RELATED","2022 ANNUAL REPORT","0173508003EI",".pdf","7.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108836.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-26-2023","07-26-2023","INCOMING CORRESPONDENCE","SILT FENCE UPDATE FROM INSPECTION-INSUFFICIENT","0173508003EI",".pdf","2.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108922.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-10-2023","07-10-2023","EASEMENT - CONSERVATION RELATED","CE APPLICANT'S PACKAGE-REVIEW COMMENTS","0173508003EI",".zip","6.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.109036.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-07-2023","07-07-2023","EASEMENT - CONSERVATION RELATED","CE-UPDATED SUBMITTAL PACKAGE","0173508003EI",".pdf","7.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.109035.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-01-2023","06-01-2023","EASEMENT - CONSERVATION RELATED","CE APPLICANT'S PACKAGE-REVIEW COMMENTS","0173508003EI",".zip","6.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.109034.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-24-2023","05-24-2023","INSPECTION RELATED","MAY 16, 2023 SITE INSPECTION","0173508003EI",".pdf","6.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108325.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-16-2023","05-16-2023","EASEMENT - CONSERVATION RELATED","CE APPLICANT'S PACKAGE","0173508003EI",".zip","4.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.109033.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-09-2023","05-09-2023","PLANS","LAKE DEWATERING PLAN - OFFSITE MITIGATION - RAIO","0173508003EI","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107931.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-09-2023","05-09-2023","MONITORING PLANS AND REPORTS RELATED","RADIONUCLIDES EMAILS","0173508003EI",".pdf","166.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107926.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-09-2023","05-09-2023","MITIGATION RELATED","LAKE DEWATERING PLAN - OFFSITE MITIGATION - RAIO","0173508003EI",".pdf","194.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107931.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-08-2023","05-08-2023","REVIEW RELATED","LAKE DEWATERING PLAN - OFFSITE MITIGATION - EHG MEMO","0173508003EI",".pdf","103.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107929.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-08-2023","05-08-2023","PLANS","LAKE DEWATERING PLAN - OFFSITE MITIGATION - EHG MEMO","0173508003EI","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107929.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-01-2023","05-01-2023","TIME EXTENSION","90-DAY TIME EXTENSION FOR RESPONSE TO CRP RAI#1","0173508005LS",".pdf","760.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107867.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2023","04-20-2023","MONITORING PLANS AND REPORTS RELATED","RADIONUCLIDES MONITORING QUESTION","0173508003EI",".pdf","497.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107933.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-11-2023","04-11-2023","PLANS","LAKE DEWATERING PLAN - OFFSITE MITIGATION","0173508003EI","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107927.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-11-2023","04-11-2023","MITIGATION RELATED","LAKE DEWATERING PLAN - OFFSITE MITIGATION","0173508003EI",".pdf","5.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107927.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-05-2023","04-05-2023","MONITORING PLANS AND REPORTS RELATED","BASELINE WETLAND ASSESSMENT PLAN APPROVED - REVISED 4/5/23","0173508003EI",".pdf","12.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108207.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-29-2023","03-29-2023","MONITORING PLANS AND REPORTS RELATED","BASELINE WETLAND ASSESSMENT PLAN - REVISED 3/29/23","0173508003EI",".pdf","12.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108206.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-21-2023","03-21-2023","OUTGOING CORRESPONDENCE","CE REQUIREMENTS AND APPLICANTS PACKAGE","0173508003EI",".pdf","197.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107403.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-16-2023","03-16-2023","MONITOR WELL RELATED","MONITOR WELL LOCATIONS AND COMPLETION REPORTS","0173508003EI",".zip","11.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107401.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-28-2023","02-28-2023","MONITORING PLANS AND REPORTS RELATED","BASELINE WETLAND ASSESSMENT PLAN - REVISED 2/28/23","0173508003EI",".pdf","11.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108204.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-28-2023","02-28-2023","MONITORING PLANS AND REPORTS RELATED","BASELINE WETLAND ASSESSMENT PLAN - DEP COMMENTS 3/28/23","0173508003EI",".pdf","183.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108205.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-27-2023","02-28-2023","MONITORING PLANS AND REPORTS RELATED","WATER QUALITY SAMPLING - UPLAND WELLS","0173508003EI",".pdf","209.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107068.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-10-2023","02-10-2023","OUTGOING CORRESPONDENCE","PERMIT QUESTIONS AND RESPONSES-OUTFALL TIMING AND WORK WITHOUT 404 2/10/23","0173508003EI",".pdf","169.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108209.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-10-2023","02-10-2023","OUTGOING CORRESPONDENCE","PERMIT QUESTIONS AND RESPONSES- CARP REMOVAL 2/10/23","0173508003EI",".pdf","346.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108210.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-10-2023","02-10-2023","MONITORING PLANS AND REPORTS RELATED","BASELINE WETLAND ASSESSMENT PLAN  - RAI","0173508003EI",".pdf","238.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106852.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-09-2023","02-09-2023","MONITORING PLANS AND REPORTS RELATED","BASELINE WETLAND ASSESSMENT PLAN  - EHG MEMO","0173508003EI",".pdf","144.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106851.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-08-2023","02-08-2023","OUTGOING CORRESPONDENCE","PROPOSED CE LANGUAGE TO ALLOW OUTFALL STRUCTURE - EMAIL","0173508003EI",".pdf","437.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108208.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-02-2023","02-02-2023","REQUEST FOR ADDITIONAL INFORMATION","RAI #1 FOR CRP","0173508005LS",".pdf","221.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106798.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-20-2023","01-20-2023","MONITOR WELL RELATED","UPLAND WELL INSTALLATION NOTIFICATION-SPECIFIC CONDITION 41","0173508003EI",".pdf","659.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106785.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-12-2023","01-12-2023","MONITORING PLANS AND REPORTS RELATED","BASELINE WETLAND ASSESSMENT PLAN 1-12-23","0173508003EI",".pdf","4.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106748.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-09-2023","01-09-2023","PLAN RELATED","CRP-FIRST SUBMITTAL","0173508005LS",".pdf","3.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106797.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-09-2023","01-09-2023","MONITORING PLANS AND REPORTS RELATED","DAILY REPORTS","0173508004SFI",".zip","8.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106625.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","12-14-2022","12-14-2022","MITIGATION RELATED","BASELINE MONITORING PLAN SUBMITTAL - TIME EXTENSION","",".pdf","142.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106418.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-14-2022","10-14-2022","PERMIT APPLICATION RELATED","POST RECLAMATION FLUCCS MAP 4/20/22","0173508003EI",".pdf","4.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105995.1"
